TransactionID,TransactionDate,Amount,BankNameSent,BankNameReceived,RemainingBalance,City,Gender,TransactionType,Status,TransactionTime,DeviceType,PaymentMethod,MerchantName,Purpose,CustomerAge,PaymentMode,Currency,CustomerAccountNumber,MerchantAccountNumber,YearMonth,DateOnly,TransactionTime_parsed,Hour,Weekday
TXN09889,2024-02-20,6.18,SBI Bank,HDFC Bank,9538.8,Delhi,Female,Transfer,Success,06:10:41,Tablet,Phone Number,IRCTC,Others,29,Scheduled,USD,123456798901,987654330901,2024-02,2024-02-20,06:10:41,6,Tuesday
TXN09890,2024-03-21,33.49,ICICI Bank,SBI Bank,9482.43,Bangalore,Male,Payment,Failed,17:17:05,Laptop,QR Code,Flipkart,Shopping,30,Instant,EUR,123456798902,987654330902,2024-03,2024-03-21,17:17:05,17,Thursday
TXN09893,2024-06-24,144.32,SBI Bank,HDFC Bank,5679.49,Delhi,Female,Transfer,Success,06:53:01,Laptop,QR Code,Swiggy,Bill Payment,33,Scheduled,USD,123456798905,987654330905,2024-06,2024-06-24,06:53:01,6,Monday
TXN09895,2024-08-26,70.23,Axis Bank,Axis Bank,2429.94,Hyderabad,Female,Transfer,Failed,03:10:54,Tablet,Phone Number,Flipkart,Shopping,35,Scheduled,GBP,123456798907,987654330907,2024-08,2024-08-26,03:10:54,3,Monday
TXN09903,2024-04-04,158.73,Axis Bank,Axis Bank,8630.67,Hyderabad,Female,Transfer,Success,05:01:48,Mobile,UPI ID,Swiggy,Bill Payment,43,Scheduled,GBP,123456798915,987654330915,2024-04,2024-04-04,05:01:48,5,Thursday
TXN09921,2024-10-22,169.19,SBI Bank,HDFC Bank,6086.45,Delhi,Female,Transfer,Success,10:09:04,Mobile,UPI ID,Amazon,Food,21,Scheduled,USD,123456798933,987654330933,2024-10,2024-10-22,10:09:04,10,Tuesday
TXN09937,2024-02-08,35.02,SBI Bank,HDFC Bank,3443.17,Delhi,Female,Transfer,Success,11:59:52,Tablet,Phone Number,Zomato,Travel,37,Scheduled,USD,123456798949,987654330949,2024-02,2024-02-08,11:59:52,11,Thursday
TXN09939,2024-04-10,1.18,Axis Bank,Axis Bank,4980.76,Hyderabad,Female,Transfer,Success,08:23:19,Mobile,UPI ID,IRCTC,Others,39,Scheduled,GBP,123456798951,987654330951,2024-04,2024-04-10,08:23:19,8,Wednesday
TXN09950,2024-03-21,40.44,ICICI Bank,SBI Bank,969.38,Bangalore,Male,Payment,Failed,22:27:38,Laptop,QR Code,Flipkart,Shopping,50,Instant,EUR,123456798962,987654330962,2024-03,2024-03-21,22:27:38,22,Thursday
TXN09979,2024-08-20,166.69,Axis Bank,Axis Bank,6098.99,Hyderabad,Female,Transfer,Success,10:30:44,Tablet,Phone Number,IRCTC,Others,39,Scheduled,GBP,123456798991,987654330991,2024-08,2024-08-20,10:30:44,10,Tuesday
TXN09980,2024-09-21,165.64,HDFC Bank,ICICI Bank,9382.98,Mumbai,Male,Payment,Failed,04:16:57,Laptop,QR Code,Flipkart,Shopping,40,Instant,INR,123456798992,987654330992,2024-09,2024-09-21,04:16:57,4,Saturday
TXN10007,2024-12-18,189.32,Axis Bank,Axis Bank,1778.51,Hyderabad,Female,Transfer,Success,03:17:55,Laptop,QR Code,Zomato,Travel,27,Scheduled,GBP,123456799019,987654331019,2024-12,2024-12-18,03:17:55,3,Wednesday
TXN10032,2024-01-13,58.11,HDFC Bank,ICICI Bank,3543.95,Mumbai,Male,Payment,Success,02:42:34,Mobile,UPI ID,Zomato,Travel,52,Instant,INR,123456799044,987654331044,2024-01,2024-01-13,02:42:34,2,Saturday
TXN10044,2024-01-25,128.81,HDFC Bank,ICICI Bank,4421.35,Mumbai,Male,Payment,Success,16:58:57,Mobile,UPI ID,IRCTC,Others,24,Instant,INR,123456799056,987654331056,2024-01,2024-01-25,16:58:57,16,Thursday
TXN10053,2024-10-04,145.32,SBI Bank,HDFC Bank,7845.07,Delhi,Female,Transfer,Success,13:43:35,Mobile,UPI ID,Swiggy,Bill Payment,33,Scheduled,USD,123456799065,987654331065,2024-10,2024-10-04,13:43:35,13,Friday
TXN10055,2024-12-06,115.11,Axis Bank,Axis Bank,311.69,Hyderabad,Female,Transfer,Failed,13:41:43,Laptop,QR Code,Flipkart,Shopping,35,Scheduled,GBP,123456799067,987654331067,2024-12,2024-12-06,13:41:43,13,Friday
TXN10073,2024-06-24,94.99,SBI Bank,HDFC Bank,8440.73,Delhi,Female,Transfer,Success,06:16:44,Laptop,QR Code,Swiggy,Bill Payment,53,Scheduled,USD,123456799085,987654331085,2024-06,2024-06-24,06:16:44,6,Monday
TXN10097,2024-06-18,83.78,SBI Bank,HDFC Bank,9970.14,Delhi,Female,Transfer,Success,15:23:45,Laptop,QR Code,Zomato,Travel,37,Scheduled,USD,123456799109,987654331109,2024-06,2024-06-18,15:23:45,15,Tuesday
TXN10107,2024-04-28,159.29,Axis Bank,Axis Bank,4910.65,Hyderabad,Female,Transfer,Success,00:52:27,Mobile,UPI ID,Zomato,Travel,47,Scheduled,GBP,123456799119,987654331119,2024-04,2024-04-28,00:52:27,0,Sunday
TXN10109,2024-06-30,87.49,SBI Bank,HDFC Bank,8250.01,Delhi,Female,Transfer,Success,22:50:31,Laptop,QR Code,IRCTC,Others,49,Scheduled,USD,123456799121,987654331121,2024-06,2024-06-30,22:50:31,22,Sunday
TXN10121,2024-06-12,67.24,SBI Bank,HDFC Bank,8045.74,Delhi,Female,Transfer,Success,10:43:59,Laptop,QR Code,Amazon,Food,21,Scheduled,USD,123456799133,987654331133,2024-06,2024-06-12,10:43:59,10,Wednesday
TXN10129,2024-02-20,87.42,SBI Bank,HDFC Bank,5295.74,Delhi,Female,Transfer,Success,21:48:09,Tablet,Phone Number,IRCTC,Others,29,Scheduled,USD,123456799141,987654331141,2024-02,2024-02-20,21:48:09,21,Tuesday
TXN10161,2024-10-22,153.34,SBI Bank,HDFC Bank,1688.83,Delhi,Female,Transfer,Success,23:14:58,Mobile,UPI ID,Amazon,Food,21,Scheduled,USD,123456799173,987654331173,2024-10,2024-10-22,23:14:58,23,Tuesday
TXN10166,2024-03-27,21.23,ICICI Bank,SBI Bank,8063.39,Bangalore,Male,Payment,Success,18:05:57,Laptop,QR Code,Amazon,Food,26,Instant,EUR,123456799178,987654331178,2024-03,2024-03-27,18:05:57,18,Wednesday
TXN10179,2024-04-10,160.98,Axis Bank,Axis Bank,6059.71,Hyderabad,Female,Transfer,Success,03:21:55,Mobile,UPI ID,IRCTC,Others,39,Scheduled,GBP,123456799191,987654331191,2024-04,2024-04-10,03:21:55,3,Wednesday
TXN10184,2024-09-15,193.93,HDFC Bank,ICICI Bank,2844.16,Mumbai,Male,Payment,Success,00:29:29,Laptop,QR Code,IRCTC,Others,44,Instant,INR,123456799196,987654331196,2024-09,2024-09-15,00:29:29,0,Sunday
TXN10192,2024-05-23,91.94,HDFC Bank,ICICI Bank,1140.46,Mumbai,Male,Payment,Success,02:31:42,Tablet,Phone Number,Zomato,Travel,52,Instant,INR,123456799204,987654331204,2024-05,2024-05-23,02:31:42,2,Thursday
TXN10202,2024-03-03,108.95,ICICI Bank,SBI Bank,4404.78,Bangalore,Male,Payment,Success,14:12:26,Laptop,QR Code,Zomato,Travel,22,Instant,EUR,123456799214,987654331214,2024-03,2024-03-03,14:12:26,14,Sunday
TXN10218,2024-07-19,124.58,ICICI Bank,SBI Bank,9522.2,Bangalore,Male,Payment,Success,23:04:06,Mobile,UPI ID,Swiggy,Bill Payment,38,Instant,EUR,123456799230,987654331230,2024-07,2024-07-19,23:04:06,23,Friday
TXN10238,2024-03-09,17.94,ICICI Bank,SBI Bank,2720.84,Bangalore,Male,Payment,Success,06:34:22,Laptop,QR Code,Swiggy,Bill Payment,58,Instant,EUR,123456799250,987654331250,2024-03,2024-03-09,06:34:22,6,Saturday
TXN10246,2024-11-17,151.33,ICICI Bank,SBI Bank,472.41,Bangalore,Male,Payment,Success,11:57:59,Tablet,Phone Number,Amazon,Food,26,Instant,EUR,123456799258,987654331258,2024-11,2024-11-17,11:57:59,11,Sunday
TXN10260,2024-01-01,179.07,HDFC Bank,ICICI Bank,1025.17,Mumbai,Male,Payment,Failed,07:24:13,Mobile,UPI ID,Flipkart,Shopping,40,Instant,INR,123456799272,987654331272,2024-01,2024-01-01,07:24:13,7,Monday
TXN10264,2024-05-05,113.16,HDFC Bank,ICICI Bank,3284.78,Mumbai,Male,Payment,Success,22:54:48,Tablet,Phone Number,IRCTC,Others,44,Instant,INR,123456799276,987654331276,2024-05,2024-05-05,22:54:48,22,Sunday
TXN10267,2024-08-08,170.35,Axis Bank,Axis Bank,9876.13,Hyderabad,Female,Transfer,Success,05:13:13,Tablet,Phone Number,Zomato,Travel,47,Scheduled,GBP,123456799279,987654331279,2024-08,2024-08-08,05:13:13,5,Thursday
TXN10272,2024-01-13,89.06,HDFC Bank,ICICI Bank,6104.83,Mumbai,Male,Payment,Success,09:01:31,Mobile,UPI ID,Zomato,Travel,52,Instant,INR,123456799284,987654331284,2024-01,2024-01-13,09:01:31,9,Saturday
TXN10282,2024-11-23,16.36,ICICI Bank,SBI Bank,1483.52,Bangalore,Male,Payment,Success,13:00:34,Tablet,Phone Number,Zomato,Travel,22,Instant,EUR,123456799294,987654331294,2024-11,2024-11-23,13:00:34,13,Saturday
TXN10304,2024-09-15,195.46,HDFC Bank,ICICI Bank,3643.83,Mumbai,Male,Payment,Success,20:27:44,Laptop,QR Code,IRCTC,Others,44,Instant,INR,123456799316,987654331316,2024-09,2024-09-15,20:27:44,20,Sunday
TXN10348,2024-05-29,169.0,HDFC Bank,ICICI Bank,5478.98,Mumbai,Male,Payment,Success,08:10:46,Tablet,Phone Number,Swiggy,Bill Payment,48,Instant,INR,123456799360,987654331360,2024-05,2024-05-29,08:10:46,8,Wednesday
TXN10355,2024-12-06,170.24,Axis Bank,Axis Bank,1580.45,Hyderabad,Female,Transfer,Failed,04:57:25,Laptop,QR Code,Flipkart,Shopping,55,Scheduled,GBP,123456799367,987654331367,2024-12,2024-12-06,04:57:25,4,Friday
TXN10360,2024-05-11,33.4,HDFC Bank,ICICI Bank,2172.1,Mumbai,Male,Payment,Failed,12:38:56,Tablet,Phone Number,Flipkart,Shopping,20,Instant,INR,123456799372,987654331372,2024-05,2024-05-11,12:38:56,12,Saturday
TXN10376,2024-09-27,74.33,HDFC Bank,ICICI Bank,3985.47,Mumbai,Male,Payment,Success,21:47:23,Laptop,QR Code,Amazon,Food,36,Instant,INR,123456799388,987654331388,2024-09,2024-09-27,21:47:23,21,Friday
TXN10377,2024-10-28,186.32,SBI Bank,HDFC Bank,1857.3,Delhi,Female,Transfer,Success,12:21:31,Mobile,UPI ID,Zomato,Travel,37,Scheduled,USD,123456799389,987654331389,2024-10,2024-10-28,12:21:31,12,Monday
TXN10379,2024-12-30,180.68,Axis Bank,Axis Bank,54.3,Hyderabad,Female,Transfer,Success,23:32:51,Laptop,QR Code,IRCTC,Others,39,Scheduled,GBP,123456799391,987654331391,2024-12,2024-12-30,23:32:51,23,Monday
TXN10393,2024-02-14,138.97,SBI Bank,HDFC Bank,1720.97,Delhi,Female,Transfer,Success,07:48:57,Tablet,Phone Number,Swiggy,Bill Payment,53,Scheduled,USD,123456799405,987654331405,2024-02,2024-02-14,07:48:57,7,Wednesday
TXN10415,2024-12-06,0.05,Axis Bank,Axis Bank,6239.94,Hyderabad,Female,Transfer,Failed,17:07:45,Laptop,QR Code,Flipkart,Shopping,35,Scheduled,GBP,123456799427,987654331427,2024-12,2024-12-06,17:07:45,17,Friday
TXN10446,2024-07-07,120.93,ICICI Bank,SBI Bank,4471.41,Bangalore,Male,Payment,Success,17:04:14,Mobile,UPI ID,Amazon,Food,26,Instant,EUR,123456799458,987654331458,2024-07,2024-07-07,17:04:14,17,Sunday
TXN10448,2024-09-09,89.91,HDFC Bank,ICICI Bank,1954.19,Mumbai,Male,Payment,Success,09:42:42,Laptop,QR Code,Swiggy,Bill Payment,28,Instant,INR,123456799460,987654331460,2024-09,2024-09-09,09:42:42,9,Monday
TXN10464,2024-01-25,83.95,HDFC Bank,ICICI Bank,9925.19,Mumbai,Male,Payment,Success,20:16:41,Mobile,UPI ID,IRCTC,Others,44,Instant,INR,123456799476,987654331476,2024-01,2024-01-25,20:16:41,20,Thursday
TXN10470,2024-07-01,72.31,ICICI Bank,SBI Bank,3950.82,Bangalore,Male,Payment,Failed,12:23:00,Mobile,UPI ID,Flipkart,Shopping,50,Instant,EUR,123456799482,987654331482,2024-07,2024-07-01,12:23:00,12,Monday
TXN10496,2024-09-27,93.48,HDFC Bank,ICICI Bank,5675.07,Mumbai,Male,Payment,Success,03:13:54,Laptop,QR Code,Amazon,Food,36,Instant,INR,123456799508,987654331508,2024-09,2024-09-27,03:13:54,3,Friday
TXN10497,2024-10-28,87.57,SBI Bank,HDFC Bank,2876.92,Delhi,Female,Transfer,Success,18:41:41,Mobile,UPI ID,Zomato,Travel,37,Scheduled,USD,123456799509,987654331509,2024-10,2024-10-28,18:41:41,18,Monday
TXN10506,2024-07-07,186.84,ICICI Bank,SBI Bank,5409.29,Bangalore,Male,Payment,Success,06:52:02,Mobile,UPI ID,Amazon,Food,46,Instant,EUR,123456799518,987654331518,2024-07,2024-07-07,06:52:02,6,Sunday
TXN10537,2024-02-08,155.15,SBI Bank,HDFC Bank,6278.41,Delhi,Female,Transfer,Success,08:58:24,Tablet,Phone Number,Zomato,Travel,37,Scheduled,USD,123456799549,987654331549,2024-02,2024-02-08,08:58:24,8,Thursday
TXN10548,2024-01-19,112.13,HDFC Bank,ICICI Bank,6780.24,Mumbai,Male,Payment,Success,00:00:48,Mobile,UPI ID,Swiggy,Bill Payment,48,Instant,INR,123456799560,987654331560,2024-01,2024-01-19,00:00:48,0,Friday
TXN10550,2024-03-21,151.71,ICICI Bank,SBI Bank,8820.23,Bangalore,Male,Payment,Failed,08:24:37,Laptop,QR Code,Flipkart,Shopping,50,Instant,EUR,123456799562,987654331562,2024-03,2024-03-21,08:24:37,8,Thursday
TXN10555,2024-08-26,48.18,Axis Bank,Axis Bank,8804.0,Hyderabad,Female,Transfer,Failed,03:28:59,Tablet,Phone Number,Flipkart,Shopping,55,Scheduled,GBP,123456799567,987654331567,2024-08,2024-08-26,03:28:59,3,Monday
TXN10561,2024-02-02,139.63,SBI Bank,HDFC Bank,3469.77,Delhi,Female,Transfer,Success,04:40:08,Tablet,Phone Number,Amazon,Food,21,Scheduled,USD,123456799573,987654331573,2024-02,2024-02-02,04:40:08,4,Friday
TXN10583,2024-12-24,13.93,Axis Bank,Axis Bank,7548.78,Hyderabad,Female,Transfer,Success,16:55:29,Laptop,QR Code,Swiggy,Bill Payment,43,Scheduled,GBP,123456799595,987654331595,2024-12,2024-12-24,16:55:29,16,Tuesday
TXN10590,2024-07-01,89.61,ICICI Bank,SBI Bank,5472.93,Bangalore,Male,Payment,Failed,08:19:40,Mobile,UPI ID,Flipkart,Shopping,50,Instant,EUR,123456799602,987654331602,2024-07,2024-07-01,08:19:40,8,Monday
TXN10612,2024-05-23,138.61,HDFC Bank,ICICI Bank,3446.22,Mumbai,Male,Payment,Success,03:42:19,Tablet,Phone Number,Zomato,Travel,32,Instant,INR,123456799624,987654331624,2024-05,2024-05-23,03:42:19,3,Thursday
TXN10632,2024-01-13,88.65,HDFC Bank,ICICI Bank,7321.17,Mumbai,Male,Payment,Success,23:41:57,Mobile,UPI ID,Zomato,Travel,52,Instant,INR,123456799644,987654331644,2024-01,2024-01-13,23:41:57,23,Saturday
TXN10634,2024-03-15,44.41,ICICI Bank,SBI Bank,2054.19,Bangalore,Male,Payment,Success,19:57:17,Laptop,QR Code,IRCTC,Others,54,Instant,EUR,123456799646,987654331646,2024-03,2024-03-15,19:57:17,19,Friday
TXN10647,2024-04-28,124.61,Axis Bank,Axis Bank,9158.24,Hyderabad,Female,Transfer,Success,01:28:45,Mobile,UPI ID,Zomato,Travel,27,Scheduled,GBP,123456799659,987654331659,2024-04,2024-04-28,01:28:45,1,Sunday
TXN10671,2024-04-22,38.25,Axis Bank,Axis Bank,6569.95,Hyderabad,Female,Transfer,Success,17:15:53,Mobile,UPI ID,Amazon,Food,51,Scheduled,GBP,123456799683,987654331683,2024-04,2024-04-22,17:15:53,17,Monday
TXN10672,2024-05-23,190.68,HDFC Bank,ICICI Bank,7777.58,Mumbai,Male,Payment,Success,15:03:03,Tablet,Phone Number,Zomato,Travel,52,Instant,INR,123456799684,987654331684,2024-05,2024-05-23,15:03:03,15,Thursday
TXN10675,2024-08-26,100.01,Axis Bank,Axis Bank,3570.87,Hyderabad,Female,Transfer,Failed,14:14:23,Tablet,Phone Number,Flipkart,Shopping,55,Scheduled,GBP,123456799687,987654331687,2024-08,2024-08-26,14:14:23,14,Monday
TXN10676,2024-09-27,7.33,HDFC Bank,ICICI Bank,4824.64,Mumbai,Male,Payment,Success,00:35:04,Laptop,QR Code,Amazon,Food,56,Instant,INR,123456799688,987654331688,2024-09,2024-09-27,00:35:04,0,Friday
TXN10681,2024-02-02,82.5,SBI Bank,HDFC Bank,8548.48,Delhi,Female,Transfer,Success,22:22:13,Tablet,Phone Number,Amazon,Food,21,Scheduled,USD,123456799693,987654331693,2024-02,2024-02-02,22:22:13,22,Friday
TXN10682,2024-03-03,58.26,ICICI Bank,SBI Bank,1746.81,Bangalore,Male,Payment,Success,08:41:11,Laptop,QR Code,Zomato,Travel,22,Instant,EUR,123456799694,987654331694,2024-03,2024-03-03,08:41:11,8,Sunday
TXN10689,2024-10-10,101.4,SBI Bank,HDFC Bank,5227.91,Delhi,Female,Transfer,Success,23:13:32,Mobile,UPI ID,IRCTC,Others,29,Scheduled,USD,123456799701,987654331701,2024-10,2024-10-10,23:13:32,23,Thursday
TXN10704,2024-01-25,137.86,HDFC Bank,ICICI Bank,7913.77,Mumbai,Male,Payment,Success,04:37:37,Mobile,UPI ID,IRCTC,Others,44,Instant,INR,123456799716,987654331716,2024-01,2024-01-25,04:37:37,4,Thursday
TXN10706,2024-03-27,136.4,ICICI Bank,SBI Bank,7794.4,Bangalore,Male,Payment,Success,11:05:15,Laptop,QR Code,Amazon,Food,46,Instant,EUR,123456799718,987654331718,2024-03,2024-03-27,11:05:15,11,Wednesday
TXN10725,2024-10-16,101.49,SBI Bank,HDFC Bank,8016.26,Delhi,Female,Transfer,Failed,02:48:59,Mobile,UPI ID,Flipkart,Shopping,25,Scheduled,USD,123456799737,987654331737,2024-10,2024-10-16,02:48:59,2,Wednesday
TXN10728,2024-01-19,7.77,HDFC Bank,ICICI Bank,4503.22,Mumbai,Male,Payment,Success,10:01:32,Mobile,UPI ID,Swiggy,Bill Payment,28,Instant,INR,123456799740,987654331740,2024-01,2024-01-19,10:01:32,10,Friday
TXN10729,2024-02-20,168.68,SBI Bank,HDFC Bank,1936.39,Delhi,Female,Transfer,Success,02:31:47,Tablet,Phone Number,IRCTC,Others,29,Scheduled,USD,123456799741,987654331741,2024-02,2024-02-20,02:31:47,2,Tuesday
TXN10740,2024-01-01,61.22,HDFC Bank,ICICI Bank,9349.53,Mumbai,Male,Payment,Failed,10:51:16,Mobile,UPI ID,Flipkart,Shopping,40,Instant,INR,123456799752,987654331752,2024-01,2024-01-01,10:51:16,10,Monday
TXN10748,2024-09-09,133.84,HDFC Bank,ICICI Bank,7767.8,Mumbai,Male,Payment,Success,13:08:22,Laptop,QR Code,Swiggy,Bill Payment,48,Instant,INR,123456799760,987654331760,2024-09,2024-09-09,13:08:22,13,Monday
TXN10753,2024-02-14,160.37,SBI Bank,HDFC Bank,9315.13,Delhi,Female,Transfer,Success,15:18:29,Tablet,Phone Number,Swiggy,Bill Payment,53,Scheduled,USD,123456799765,987654331765,2024-02,2024-02-14,15:18:29,15,Wednesday
TXN10757,2024-06-18,6.71,SBI Bank,HDFC Bank,5913.26,Delhi,Female,Transfer,Success,08:09:30,Laptop,QR Code,Zomato,Travel,57,Scheduled,USD,123456799769,987654331769,2024-06,2024-06-18,08:09:30,8,Tuesday
TXN10769,2024-06-30,168.46,SBI Bank,HDFC Bank,6293.01,Delhi,Female,Transfer,Success,05:31:28,Laptop,QR Code,IRCTC,Others,29,Scheduled,USD,123456799781,987654331781,2024-06,2024-06-30,05:31:28,5,Sunday
TXN10772,2024-09-03,133.65,HDFC Bank,ICICI Bank,2888.61,Mumbai,Male,Payment,Success,07:25:30,Laptop,QR Code,Zomato,Travel,32,Instant,INR,123456799784,987654331784,2024-09,2024-09-03,07:25:30,7,Tuesday
TXN10777,2024-02-08,79.17,SBI Bank,HDFC Bank,6117.04,Delhi,Female,Transfer,Success,04:37:16,Tablet,Phone Number,Zomato,Travel,37,Scheduled,USD,123456799789,987654331789,2024-02,2024-02-08,04:37:16,4,Thursday
TXN10792,2024-05-23,34.26,HDFC Bank,ICICI Bank,6214.15,Mumbai,Male,Payment,Success,23:56:09,Tablet,Phone Number,Zomato,Travel,52,Instant,INR,123456799804,987654331804,2024-05,2024-05-23,23:56:09,23,Thursday
TXN10796,2024-09-27,153.4,HDFC Bank,ICICI Bank,727.36,Mumbai,Male,Payment,Success,09:39:44,Laptop,QR Code,Amazon,Food,56,Instant,INR,123456799808,987654331808,2024-09,2024-09-27,09:39:44,9,Friday
TXN10807,2024-08-08,156.49,Axis Bank,Axis Bank,4615.43,Hyderabad,Female,Transfer,Success,02:19:34,Tablet,Phone Number,Zomato,Travel,27,Scheduled,GBP,123456799819,987654331819,2024-08,2024-08-08,02:19:34,2,Thursday
TXN10816,2024-05-17,138.58,HDFC Bank,ICICI Bank,6611.04,Mumbai,Male,Payment,Success,23:05:22,Tablet,Phone Number,Amazon,Food,36,Instant,INR,123456799828,987654331828,2024-05,2024-05-17,23:05:22,23,Friday
TXN10830,2024-07-01,109.46,ICICI Bank,SBI Bank,7350.47,Bangalore,Male,Payment,Failed,05:36:20,Mobile,UPI ID,Flipkart,Shopping,50,Instant,EUR,123456799842,987654331842,2024-07,2024-07-01,05:36:20,5,Monday
TXN10839,2024-04-10,104.68,Axis Bank,Axis Bank,2776.0,Hyderabad,Female,Transfer,Success,11:48:57,Mobile,UPI ID,IRCTC,Others,59,Scheduled,GBP,123456799851,987654331851,2024-04,2024-04-10,11:48:57,11,Wednesday
TXN10857,2024-10-28,175.4,SBI Bank,HDFC Bank,9516.86,Delhi,Female,Transfer,Success,09:12:35,Mobile,UPI ID,Zomato,Travel,37,Scheduled,USD,123456799869,987654331869,2024-10,2024-10-28,09:12:35,9,Monday
TXN10866,2024-07-07,72.15,ICICI Bank,SBI Bank,5724.45,Bangalore,Male,Payment,Success,19:25:27,Mobile,UPI ID,Amazon,Food,46,Instant,EUR,123456799878,987654331878,2024-07,2024-07-07,19:25:27,19,Sunday
TXN10873,2024-02-14,124.58,SBI Bank,HDFC Bank,2727.23,Delhi,Female,Transfer,Success,05:12:20,Tablet,Phone Number,Swiggy,Bill Payment,53,Scheduled,USD,123456799885,987654331885,2024-02,2024-02-14,05:12:20,5,Wednesday
TXN10884,2024-01-25,105.7,HDFC Bank,ICICI Bank,5820.33,Mumbai,Male,Payment,Success,15:15:52,Mobile,UPI ID,IRCTC,Others,24,Instant,INR,123456799896,987654331896,2024-01,2024-01-25,15:15:52,15,Thursday
TXN10891,2024-08-02,118.14,Axis Bank,Axis Bank,4242.6,Hyderabad,Female,Transfer,Success,05:44:56,Tablet,Phone Number,Amazon,Food,31,Scheduled,GBP,123456799903,987654331903,2024-08,2024-08-02,05:44:56,5,Friday
TXN10897,2024-02-08,144.52,SBI Bank,HDFC Bank,9681.62,Delhi,Female,Transfer,Success,04:15:28,Tablet,Phone Number,Zomato,Travel,37,Scheduled,USD,123456799909,987654331909,2024-02,2024-02-08,04:15:28,4,Thursday
TXN10898,2024-03-09,101.25,ICICI Bank,SBI Bank,5575.06,Bangalore,Male,Payment,Success,19:29:54,Laptop,QR Code,Swiggy,Bill Payment,38,Instant,EUR,123456799910,987654331910,2024-03,2024-03-09,19:29:54,19,Saturday
TXN10904,2024-09-15,28.24,HDFC Bank,ICICI Bank,2362.07,Mumbai,Male,Payment,Success,19:38:07,Laptop,QR Code,IRCTC,Others,44,Instant,INR,123456799916,987654331916,2024-09,2024-09-15,19:38:07,19,Sunday
TXN10918,2024-11-29,34.05,ICICI Bank,SBI Bank,6894.34,Bangalore,Male,Payment,Success,01:01:46,Tablet,Phone Number,Swiggy,Bill Payment,58,Instant,EUR,123456799930,987654331930,2024-11,2024-11-29,01:01:46,1,Friday
TXN10919,2024-12-30,134.65,Axis Bank,Axis Bank,463.14,Hyderabad,Female,Transfer,Success,08:05:19,Laptop,QR Code,IRCTC,Others,59,Scheduled,GBP,123456799931,987654331931,2024-12,2024-12-30,08:05:19,8,Monday
TXN10920,2024-01-01,26.16,HDFC Bank,ICICI Bank,3607.12,Mumbai,Male,Payment,Failed,17:35:35,Mobile,UPI ID,Flipkart,Shopping,20,Instant,INR,123456799932,987654331932,2024-01,2024-01-01,17:35:35,17,Monday
TXN10938,2024-07-19,63.45,ICICI Bank,SBI Bank,4812.3,Bangalore,Male,Payment,Success,16:20:17,Mobile,UPI ID,Swiggy,Bill Payment,38,Instant,EUR,123456799950,987654331950,2024-07,2024-07-19,16:20:17,16,Friday
TXN10942,2024-11-23,131.88,ICICI Bank,SBI Bank,250.22,Bangalore,Male,Payment,Success,07:13:28,Tablet,Phone Number,Zomato,Travel,42,Instant,EUR,123456799954,987654331954,2024-11,2024-11-23,07:13:28,7,Saturday
TXN10945,2024-02-26,157.75,SBI Bank,HDFC Bank,8136.52,Delhi,Female,Transfer,Failed,02:24:13,Tablet,Phone Number,Flipkart,Shopping,45,Scheduled,USD,123456799957,987654331957,2024-02,2024-02-26,02:24:13,2,Monday
TXN10952,2024-09-03,50.43,HDFC Bank,ICICI Bank,9320.07,Mumbai,Male,Payment,Success,06:52:40,Laptop,QR Code,Zomato,Travel,52,Instant,INR,123456799964,987654331964,2024-09,2024-09-03,06:52:40,6,Tuesday
TXN10954,2024-11-05,126.13,ICICI Bank,SBI Bank,5665.96,Bangalore,Male,Payment,Success,12:50:05,Tablet,Phone Number,IRCTC,Others,54,Instant,EUR,123456799966,987654331966,2024-11,2024-11-05,12:50:05,12,Tuesday
TXN10957,2024-02-08,126.76,SBI Bank,HDFC Bank,8334.31,Delhi,Female,Transfer,Success,02:29:57,Tablet,Phone Number,Zomato,Travel,57,Scheduled,USD,123456799969,987654331969,2024-02,2024-02-08,02:29:57,2,Thursday
TXN10962,2024-07-13,119.91,ICICI Bank,SBI Bank,4263.05,Bangalore,Male,Payment,Success,05:09:02,Mobile,UPI ID,Zomato,Travel,22,Instant,EUR,123456799974,987654331974,2024-07,2024-07-13,05:09:02,5,Saturday
TXN10972,2024-05-23,170.03,HDFC Bank,ICICI Bank,6012.45,Mumbai,Male,Payment,Success,09:46:07,Tablet,Phone Number,Zomato,Travel,32,Instant,INR,123456799984,987654331984,2024-05,2024-05-23,09:46:07,9,Thursday
TXN10980,2024-01-01,199.35,HDFC Bank,ICICI Bank,294.51,Mumbai,Male,Payment,Failed,08:51:43,Mobile,UPI ID,Flipkart,Shopping,40,Instant,INR,123456799992,987654331992,2024-01,2024-01-01,08:51:43,8,Monday
TXN10982,2024-03-03,197.23,ICICI Bank,SBI Bank,6804.52,Bangalore,Male,Payment,Success,23:32:18,Laptop,QR Code,Zomato,Travel,42,Instant,EUR,123456799994,987654331994,2024-03,2024-03-03,23:32:18,23,Sunday
